Humidity,Temperature,Weather
22.93888889,0.82,
23.03333333,0.82,
24.05,0.72,
21.32222222,0.91,
24.88333333,0.68,
23.87222222,0.66,
22.82222222,0.7,
22.15,0.68,
21.00555556,0.73,
19.92777778,0.78,
19.90555556,0.76,
19.33888889,0.79,
18.83888889,0.81,
18.31111111,0.84,
15.55,0.95,
17.77777778,0.86,
17.75555556,0.87,
17.27222222,0.9,
17.15,0.93,
17.66111111,0.9,
17.59444444,0.97,
17.61666667,0.9,
17.15555556,0.93,
17.14444444,0.93,
17.06666667,0.93,
17.55,0.97,
17.04444444,0.94,
17.57222222,0.9,
17.12777778,0.87,
17.11111111,0.87,
17.12777778,0.87,
17.10555556,0.87,
16.1,0.87,
16.06111111,0.92,
15.51111111,0.92,
15.5,0.92,
15.48888889,0.93,
14.92777778,0.96,
14.6,0.99,
14.88333333,0.96,
14.88333333,0.96,
14.92222222,0.99,
14.90555556,1,
15.92777778,0.94,
16.80555556,0.89,
17.10555556,0.88,
17.61666667,0.85,
17.70555556,0.8,
18.75,0.79,
19.81111111,0.78,
19.87777778,0.74,
20.92777778,0.73,
21.01666667,0.64,
20.53888889,0.75,
19.95555556,0.73,
19.90555556,0.78,
18.01666667,0.93,
16.15555556,0.99,
15.55555556,1,
15.30555556,0.99,
14.51111111,1,
14.58333333,1,
16.05555556,0.93,
14.56111111,1,
14.56111111,1,
14.68888889,0.99,
15.09444444,1,
16.18333333,0.99,
17.57777778,0.91,
18.79444444,0.79,
19.92777778,0.78,
20.83888889,0.7,
22.06666667,0.65,
22.08333333,0.65,
21.79444444,0.67,
21.06666667,0.79,
20.90555556,0.8,
21.66111111,0.69,
19.97777778,0.79,
18.00555556,0.96,
17.85555556,0.96,
17.24444444,0.93,
16.20555556,1,
16.81666667,0.96,
16.71666667,0.96,
17.01111111,0.92,
17.13333333,0.89,
15.62777778,0.95,
15.62777778,0.95,
15.13333333,0.95,
16.04444444,0.93,
16.08888889,0.93,
17.13888889,0.92,
17.82777778,0.9,
18.98333333,0.83,
21.06666667,0.72,
23.86111111,0.65,
23.86111111,0.58,
24.72222222,0.54,
24.88333333,0.54,
24.85555556,0.51,
22.98333333,0.64,
22.33333333,0.72,
20.25,0.85,
19.53888889,0.88,
17.91666667,0.89,
17.87222222,0.89,
18.35555556,0.85,
17.75555556,0.87,
17.25,0.9,
19.04444444,0.83,
16.23333333,0.92,
16.18333333,0.96,
15.86666667,0.95,
16.18333333,0.99,
18.82222222,0.9,
19.81666667,0.8,
22.15555556,0.65,
22.82777778,0.62,
23.87777778,0.61,
26.11111111,0.5,
26.18333333,0.53,
27.58888889,0.46,
27.77777778,0.49,
27.68888889,0.43,
27.79444444,0.48,
27.68333333,0.46,
26.06111111,0.58,
23.05,0.68,
21.16111111,0.79,
22.08333333,0.72,
19.56666667,0.77,
18.91111111,0.9,
18.31111111,0.97,
17.01666667,0.95,
17.22222222,0.97,
17.2,0.97,
17.42777778,0.95,
17.27777778,0.99,
20.03333333,0.93,
22.60555556,0.78,
26.13888889,0.54,
27.82777778,0.46,
28.75,0.43,
29.95,0.41,
30,0.51,
29.01666667,0.49,
27.40555556,0.59,
27.25555556,0.68,
25.62777778,0.69,
21.31111111,0.86,
17.72777778,0.98,
18.15555556,0.98,
17.47222222,0.99,
17.40555556,0.97,
17.39444444,0.97,
20.51111111,0.73,
19.95,0.76,
18.28333333,0.95,
18.83888889,0.84,
18.31111111,0.84,
17.65555556,0.88,
17.66666667,0.85,
18.82222222,0.84,
21.86666667,0.7,
23.73333333,0.63,
25.83888889,0.52,
27.3,0.5,
28.54444444,0.47,
28.61666667,0.5,
28.6,0.47,
28.63888889,0.47,
28.5,0.5,
28.28333333,0.46,
23.63888889,0.7,
21.04444444,0.8,
20.06666667,0.87,
19.93333333,0.87,
19.37777778,0.9,
19.77222222,0.88,
19.81666667,0.9,
18.77222222,0.93,
18.73333333,0.97,
17.71111111,0.97,
17.68888889,0.97,
17.18333333,0.99,
17.68888889,0.97,
19.77222222,0.85,
21.47777778,0.77,
23.52777778,0.7,
24.61666667,0.7,
25.61111111,0.63,
27.28333333,0.57,
28.41666667,0.53,
28.45555556,0.52,
28.48333333,0.56,
27.02222222,0.66,
27.02777778,0.72,
23.89444444,0.74,
22.22222222,0.86,
20.5,0.83,
21,0.87,
20.42222222,0.9,
19.88888889,0.92,
16.25,1,
16.25,0.99,
15.73888889,0.96,
16.16111111,0.99,
16.11111111,0.96,
15.63333333,0.91,
16.13888889,0.87,
17.22222222,0.87,
17.90555556,0.84,
21.13888889,0.68,
22.28888889,0.63,
22.88333333,0.63,
23.88888889,0.61,
25.02222222,0.57,
25.10555556,0.51,
25.09444444,0.49,
26.11111111,0.53,
26.03333333,0.43,
26.06111111,0.5,
23.98333333,0.64,
23.1,0.65,
19.02777778,0.88,
18.26666667,0.89,
18,0.87,
16.55,0.93,
16.47777778,0.93,
17.15555556,0.97,
14.88333333,1,
14.88333333,0.96,
14.63888889,0.96,
17.52777778,0.96,
19.8,0.79,
21.03888889,0.74,
21.08333333,0.79,
22.24444444,0.76,
22.65555556,0.74,
24.04444444,0.68,
24.11666667,0.68,
26.79444444,0.55,
27.15,0.64,
27.65555556,0.58,
27.18333333,0.62,
21.40555556,0.85,
22.95555556,0.82,
22.32777778,0.83,
21.06111111,0.92,
19.88333333,0.93,
18.97777778,0.96,
17.73333333,0.99,
17.61666667,0.97,
17.27777778,0.88,
16.45555556,1,
16.01666667,0.97,
15.53888889,0.99,
17.55,0.97,
20.86111111,0.82,
22.46666667,0.76,
23.82222222,0.69,
24.95555556,0.62,
25.05,0.66,
26.20555556,0.59,
27.26666667,0.56,
27.36111111,0.54,
27.4,0.55,
25.02777778,0.69,
25.89444444,0.6,
24.84444444,0.65,
23.75555556,0.74,
22.62777778,0.74,
22.06666667,0.69,
20.43888889,0.75,
20.79444444,0.72,
18.26111111,0.78,
17.75555556,0.84,
14.08888889,0.97,
17.12777778,0.84,
16.55,0.84,
15.51666667,0.87,
16.01666667,0.86,
17.06111111,0.75,
17.71111111,0.73,
18.86666667,0.68,
18.91111111,0.68,
19.91666667,0.61,
20.04444444,0.61,
18.05555556,0.76,
19.06111111,0.74,
20.03888889,0.67,
18.88333333,0.72,
17.57777778,0.83,
17.95555556,0.81,
17.37777778,0.85,
17.18333333,0.86,
16.17777778,0.92,
15.55555556,0.95,
15.00555556,0.95,
13.37777778,1,
13.42777778,0.99,
14.31666667,0.99,
13.25,0.96,
14.21666667,0.93,
14.35,0.96,
14.84444444,0.93,
15.05,0.92,
16.18333333,0.86,
17.96666667,0.76,
22.15555556,0.55,
22.58333333,0.55,
23.79444444,0.53,
23.96111111,0.53,
24.78333333,0.48,
23.98333333,0.57,
24.05,0.49,
24.91666667,0.45,
24.00555556,0.53,
22.93888889,0.61,
22.27777778,0.71,
20.95555556,0.79,
20.21111111,0.78,
17.15,0.92,
16.46111111,0.93,
15.27777778,0.96,
15.13888889,0.95,
13.73333333,1,
13.17777778,1,
12.86111111,0.99,
14.8,0.99,
18.59444444,0.9,
21.01666667,0.71,
22.68888889,0.62,
23.88888889,0.54,
24.98888889,0.47,
26.08333333,0.49,
26.13888889,0.44,
27.03333333,0.48,
27.24444444,0.44,
27.17777778,0.44,
26.37222222,0.42,
26.20555556,0.46,
25.09444444,0.47,
22.63888889,0.61,
18.93333333,0.83,
18.31111111,0.84,
17.42222222,0.87,
11.60555556,0.93,
11.11666667,0.96,
12.37222222,0.96,
11.06666667,1,
11.57777778,0.96,
11.47777778,0.96,
12.08333333,0.93,
12.10555556,0.93,
12.03888889,0.94,
12.17777778,1,
12.66666667,0.91,
12.65555556,0.96,
14.77222222,0.84,
13.75,0.9,
13.7,0.91,
13.9,0.92,
13.87777778,0.92,
13.71666667,0.93,
12.82777778,0.99,
13.8,0.93,
12.7,0.99,
12.66666667,0.96,
12.66666667,0.96,
12.58333333,0.96,
19.49444444,0.84,
19.42222222,0.87,
20.34444444,0.88,
18.72777778,0.85,
18.21666667,0.85,
17.70555556,0.91,
19.84444444,0.85,
22.08888889,0.76,
24.76111111,0.65,
27.17777778,0.6,
27.82777778,0.58,
29.87222222,0.44,
31.11666667,0.38,
31.16111111,0.41,
32.06111111,0.37,
32.22222222,0.37,
32.26666667,0.37,
31.16666667,0.4,
31.08888889,0.45,
28.96111111,0.54,
27.31666667,0.55,
24.93333333,0.64,
23.8,0.71,
22.77777778,0.79,
22.08888889,0.84,
20.97222222,0.87,
22.56111111,0.87,
19.93333333,0.9,
19.35555556,0.93,
19.46666667,0.93,
20.93333333,0.82,
22.13333333,0.81,
24.76666667,0.75,
26.20555556,0.68,
28.93888889,0.62,
29.97777778,0.55,
31.18333333,0.51,
32.31666667,0.48,
32.73888889,0.4,
32.87222222,0.39,
32.82222222,0.4,
32.39444444,0.38,
32.22222222,0.45,
29.05,0.62,
28.03888889,0.62,
25.02777778,0.73,
25.44444444,0.69,
24.42777778,0.77,
23.71111111,0.82,
23.13333333,0.84,
22.64444444,0.92,
20.53888889,0.92,
20.93333333,0.9,
19.94444444,0.96,
20.91111111,0.93,
22.71666667,0.84,
25.95,0.78,
27.82777778,0.72,
31.02222222,0.51,
31.91111111,0.36,
32.71111111,0.37,
33.81666667,0.3,
33.81111111,0.36,
34.92777778,0.38,
33.88888889,0.38,
33.83888889,0.4,
32.8,0.49,
31.18333333,0.59,
29.15,0.62,
27.15,0.73,
25.44444444,0.82,
25.58333333,0.79,
22.76111111,0.92,
23.71111111,0.9,
22.78333333,0.9,
21.62777778,0.96,
21.05,0.96,
21.33888889,0.91,
22,0.82,
22.71111111,0.79,
24.81666667,0.69,
26.04444444,0.6,
27.66666667,0.59,
27.77222222,0.59,
29.95555556,0.55,
30.02777778,0.48,
30.08333333,0.53,
30.09444444,0.54,
29.07777778,0.58,
30.98888889,0.48,
30.05,0.51,
27.87222222,0.66,
27.43333333,0.66,
24.90555556,0.79,
24.30555556,0.79,
23.85555556,0.87,
21.64444444,0.93,
22.66111111,0.9,
19.03333333,0.89,
23.58888889,0.8,
21.50555556,0.93,
20.33888889,0.95,
19.88333333,0.88,
21.03888889,0.88,
24.79444444,0.74,
25.06666667,0.69,
27.28888889,0.6,
27.95555556,0.64,
28.93333333,0.62,
30.02222222,0.55,
30.96666667,0.52,
31.01666667,0.52,
30.84444444,0.49,
29.19444444,0.53,
28.74444444,0.59,
25.04444444,0.73,
24.24444444,0.76,
23.77222222,0.78,
22.05555556,0.86,
21.2,0.88,
20.36666667,0.87,
19.30555556,0.89,
21.04444444,0.83,
17.61111111,0.87,
17.03333333,0.9,
16.02222222,0.93,
16.96666667,0.81,
17.66111111,0.84,
18.87222222,0.82,
20.92222222,0.73,
22.56666667,0.67,
23.79444444,0.65,
24.95,0.62,
26.08333333,0.54,
27.29444444,0.5,
27.75,0.49,
27.75,0.46,
27.86666667,0.46,
27.75,0.53,
27.15,0.48,
25.90555556,0.59,
24.76666667,0.63,
24.25555556,0.67,
23.21666667,0.74,
22.15,0.79,
21.59444444,0.81,
17.44444444,0.87,
21.01666667,0.81,
20.43333333,0.81,
19.95,0.82,
18.90555556,0.78,
19.88333333,0.74,
18.92222222,0.9,
17.72777778,0.97,
18.81111111,0.9,
21.03888889,0.81,
22.12222222,0.81,
23.81111111,0.74,
24.93888889,0.69,
24.9,0.69,
24.91666667,0.69,
23.2,0.72,
22.86111111,0.73,
22.67222222,0.73,
22.06111111,0.74,
19.94444444,0.78,
19.35,0.78,
18.25,0.85,
17.63333333,0.87,
17.10555556,0.87,
17.93888889,0.88,
16.06111111,0.87,
15.53333333,0.89,
15.38333333,0.88,
17.06111111,0.81,
17.71111111,0.73,
18.74444444,0.74,
19.97222222,0.72,
22.17222222,0.64,
22.68888889,0.62,
23.83888889,0.65,
23.86111111,0.58,
24.97222222,0.54,
26.03888889,0.54,
25.99444444,0.5,
26.02777778,0.53,
25.99444444,0.5,
24.88333333,0.54,
22.85555556,0.65,
21.98888889,0.73,
20.81111111,0.77,
20.22222222,0.78,
20.25,0.77,
19.81111111,0.79,
16.46666667,0.96,
17.24444444,0.93,
18.17222222,0.9,
17.63888889,0.93,
18.7,0.85,
19.81666667,0.79,
20.89444444,0.81,
22.38888889,0.74,
19.78888889,0.88,
18.61111111,0.96,
20.01111111,0.87,
20.05555556,0.84,
22.46111111,0.75,
22.16666667,0.69,
21.11111111,0.74,
21.25,0.8,
21.18333333,0.86,
20.11666667,0.84,
18.99444444,0.85,
17.87222222,0.9,
17.31666667,0.87,
17.27222222,0.91,
16.68888889,0.97,
16.66666667,0.93,
16.37222222,0.99,
16.13333333,0.97,
16.11111111,1,
15.67777778,1,
17.08333333,0.93,
17.63888889,0.97,
17.83888889,0.9,
20.97222222,0.79,
22.03333333,0.73,
22.56666667,0.66,
23.7,0.66,
23.75,0.66,
24.7,0.57,
24.78888889,0.54,
23.79444444,0.58,
23.75,0.64,
22.73333333,0.7,
21.08888889,0.85,
17.37222222,0.92,
17.8,0.96,
17.73333333,0.96,
16.73888889,0.96,
12.15555556,0.96,
12.15555556,1,
11.68333333,0.96,
12.15555556,0.96,
11.6,1,
11.63888889,0.96,
12.15555556,1,
12.15555556,1,
12.77222222,0.96,
13.73333333,0.9,
14.8,0.84,
13.07222222,0.94,
13.87222222,0.9,
13.9,0.9,
14.06111111,0.89,
13.79444444,0.9,
12.85,0.99,
15.05,0.86,
14.97777778,0.83,
13.86111111,0.93,
12.95555556,0.95,
12.68333333,0.96,
12.68333333,0.96,
12.69444444,0.93,
16.66666667,1,
16.64444444,1,
15.18333333,0.96,
15.48888889,1,
15.44444444,1,
15.89444444,0.97,
16.97777778,1,
18.66111111,0.91,
19.63888889,0.85,
20.83333333,0.8,
21.08333333,0.79,
21.22222222,0.78,
22.8,0.71,
23.74444444,0.69,
23.81666667,0.68,
23.6,0.7,
24.69444444,0.63,
24.25555556,0.65,
22.01111111,0.74,
21.9,0.74,
20.85555556,0.8,
20.28333333,0.91,
17.2,0.93,
17.28888889,0.97,
16.66666667,0.97,
16.13888889,0.97,
15.73888889,0.94,
15.07222222,1,
15.05,1,
16.07222222,1,
17.11111111,1,
17.13333333,1,
17.7,0.97,
17.73333333,0.97,
18.79444444,0.93,
19.82777778,0.88,
19.84444444,0.93,
18.82222222,0.99,
18.96666667,0.93,
18.86111111,0.93,
19.83888889,0.93,
19.79444444,0.88,
18.81666667,0.93,
17.77777778,0.96,
17.68333333,0.96,
17.15555556,0.92,
16.62222222,0.92,
16.52777778,0.93,
16.50555556,0.93,
15.97222222,0.93,
15.46666667,0.84,
15.39444444,0.93,
15.90555556,0.93,
15.37222222,0.94,
14.88333333,1,
15.90555556,0.93,
15.83888889,0.89,
15.90555556,0.88,
15.90555556,0.88,
15,0.99,
14.93333333,1,
14.93333333,0.99,
15.87777778,0.88,
14.93333333,0.93,
15.95555556,0.87,
15.9,0.88,
15.95555556,0.87,
15.92777778,0.87,
15.85555556,0.83,
14.90555556,0.87,
14.90555556,0.87,
14.45,0.9,
14.88333333,0.84,
14.90555556,0.83,
15.40555556,0.83,
15.39444444,0.79,
15.92777778,0.73,
15.43888889,0.78,
15.87777778,0.73,
15.99444444,0.78,
16.13333333,0.72,
17.68888889,0.7,
18.77222222,0.57,
19.83888889,0.56,
20.02222222,0.54,
21.02222222,0.57,
21.91666667,0.52,
22.17777778,0.53,
22.2,0.49,
22.10555556,0.46,
21.18333333,0.53,
20.09444444,0.6,
19.08333333,0.69,
17.33888889,0.74,
17.17777778,0.75,
15.73888889,0.84,
16.06666667,0.83,
16.45555556,0.71,
14.11111111,0.92,
14.88333333,0.89,
13.31111111,0.92,
12.98333333,0.91,
13.84444444,0.89,
15.97222222,0.81,
16.15555556,0.79,
17.24444444,0.72,
17.87222222,0.69,
20.84444444,0.57,
21.08888889,0.59,
21.20555556,0.58,
22.1,0.49,
22.12777778,0.49,
21.13333333,0.57,
21.18333333,0.57,
21.15555556,0.62,
20.13888889,0.71,
19.08888889,0.8,
17.77777778,0.83,
15.95,0.89,
15.27222222,0.9,
14.95,0.89,
13.86111111,0.95,
15.4,0.92,
12.77777778,0.96,
13.31111111,0.95,
13.03333333,0.95,
12.93888889,0.99,
17.03888889,0.81,
19.33333333,0.71,
19.83888889,0.64,
18.88888889,0.73,
20.08888889,0.66,
20.95555556,0.6,
22.10555556,0.59,
19.95,0.63,
20.91111111,0.6,
17.33333333,0.8,
19.87222222,0.71,
18.83888889,0.68,
18.81666667,0.68,
17.88333333,0.72,
17.2,0.75,
16.55555556,0.81,
16.42777778,0.85,
15.95555556,0.9,
15.46666667,0.93,
15.91666667,0.96,
14.4,0.95,
13.28888889,1,
13.33888889,0.99,
14.84444444,1,
15.92777778,0.93,
16.16666667,0.86,
14.97777778,0.93,
16.06666667,0.87,
16.11666667,0.88,
16.11666667,0.87,
16.18333333,0.92,
16.17777778,0.93,
17.15,0.87,
16.17777778,0.92,
16.23333333,0.93,
16.15555556,0.99,
15.07222222,0.99,
15.99444444,0.93,
16.08888889,0.93,
15.57777778,1,
15.57777778,0.99,
15.57777778,1,
16.08888889,0.97,
15.66666667,0.96,
16.08888889,0.97,
16.08888889,0.97,
16.13888889,0.97,
16.08888889,1,
17.17777778,0.93,
17.68888889,0.9,
17.85,0.89,
19.91111111,0.78,
20.81111111,0.74,
21.06666667,0.73,
20.09444444,0.73,
20.1,0.73,
20.01666667,0.69,
20.06666667,0.73,
20.95555556,0.69,
22.10555556,0.69,
21.03888889,0.69,
19.88888889,0.73,
18.83888889,0.78,
17.8,0.87,
17.76666667,0.84,
15.73888889,0.95,
16.22777778,0.92,
17.93333333,0.95,
14.65555556,0.99,
14.14444444,0.99,
13.89444444,0.99,
16.18333333,1,
17.80555556,0.96,
18.83333333,0.89,
20.02777778,0.84,
21.16111111,0.81,
22.76111111,0.72,
23.91666667,0.78,
25.00555556,0.68,
25.89444444,0.64,
26.07222222,0.65,
27.17777778,0.56,
23.63333333,0.77,
26.03888889,0.6,
26.01666667,0.58,
23.02222222,0.71,
20.11666667,0.92,
19.95,0.9,
19.27777778,0.9,
18.89444444,0.93,
19.28333333,0.93,
18.47222222,0.95,
17.75555556,0.96,
17.73333333,0.93,
16.84444444,0.96,
17.73888889,0.9,
19.98333333,0.78,
22.11111111,0.68,
22.82777778,0.66,
23.96111111,0.65,
25.11111111,0.56,
26.13333333,0.59,
27.24444444,0.53,
27.29444444,0.54,
27.77777778,0.54,
27.82777778,0.58,
27.40555556,0.52,
27.2,0.54,
25.93333333,0.59,
23.12777778,0.71,
21.11111111,0.81,
20.46666667,0.87,
19.68888889,0.89,
12.17222222,0.96,
11.68888889,1,
12.06111111,0.96,
11.60555556,1,
11.60555556,0.96,
11.21111111,0.99,
11.11666667,1,
12.2,0.93,
12.71666667,0.96,
13.93888889,0.9,
15,0.83,
15.97222222,0.8,
17.17222222,0.75,
18.65555556,0.66,
17.48333333,0.74,
16.15555556,0.8,
17.15,0.75,
17.18333333,0.74,
17.17222222,0.72,
17.15,0.8,
15.15,0.91,
13.89444444,0.9,
13.27222222,0.91,
13.37777778,0.9,
19.28333333,0.9,
18.73333333,0.93,
18.94444444,0.92,
17.73333333,0.97,
17.75555556,0.97,
17.78888889,0.96,
18.82222222,0.9,
21.07222222,0.81,
22.59444444,0.74,
22.87222222,0.73,
25.07222222,0.64,
26.9,0.57,
27.24444444,0.64,
27.85,0.55,
28.83333333,0.54,
28.86666667,0.55,
28.96111111,0.51,
29.78888889,0.5,
28.86666667,0.55,
23.16666667,0.66,
22.38333333,0.84,
22.28888889,0.86,
21.62222222,0.89,
21.89444444,0.84,
12.25,0.96,
12.27222222,0.96,
14.58333333,0.96,
12.26666667,0.96,
12.31666667,0.96,
12.9,0.96,
12.85,1,
13.88888889,0.93,
14.83888889,0.94,
14.97777778,0.93,
16.01666667,0.93,
16.02222222,0.93,
16.13888889,0.93,
17.27777778,0.87,
17.19444444,0.88,
17.31666667,0.93,
17.33888889,0.98,
17.71111111,0.96,
17.8,0.96,
17.19444444,0.99,
16.97777778,0.94,
17.06111111,0.93,
16.55,0.99,
15.58333333,0.96,
15.53333333,0.96,
15.02222222,1,
12.67777778,0.96,
14.92777778,1,
14.88333333,1,
15.37777778,0.96,
15.46666667,0.96,
16.11666667,0.93,
17.14444444,0.88,
17.85,0.84,
19.00555556,0.83,
20.15,0.73,
22.23888889,0.64,
22.33333333,0.63,
23.02222222,0.59,
22.88888889,0.56,
22.8,0.52,
22.88333333,0.48,
22.26666667,0.49,
22.19444444,0.49,
19.22222222,0.65,
16.13333333,0.87,
14.97777778,0.9,
13.56666667,0.92,
13.21666667,0.91,
12.61666667,0.96,
15.05555556,0.95,
11.57777778,1,
11.50555556,1,
11.71111111,0.95,
13.68888889,0.93,
17.02222222,0.73,
17.95,0.69,
21.13333333,0.57,
22.24444444,0.53,
22.7,0.48,
23.81666667,0.5,
24.92777778,0.47,
25.82222222,0.43,
25.99444444,0.49,
26.03888889,0.47,
25.99444444,0.51,
25.95,0.47,
23.93888889,0.61,
22.38333333,0.6,
19.78888889,0.78,
19.12222222,0.79,
17.06111111,0.91,
15.88333333,0.93,
16.39444444,0.91,
17.61111111,0.84,
13.77222222,1,
13.77222222,0.96,
14.33888889,0.96,
16.95,0.93,
19.87222222,0.79,
21.85555556,0.78,
22.80555556,0.73,
24.95555556,0.62,
25.13888889,0.62,
26.08888889,0.58,
27.24444444,0.45,
27.27222222,0.43,
27.8,0.41,
27.77777778,0.43,
27.80555556,0.42,
27.77777778,0.4,
27.66111111,0.39,
24.10555556,0.7,
21.08888889,0.74,
19.88333333,0.82,
18.98333333,0.84,
19.23888889,0.75,
17.66666667,0.8,
18.98888889,0.83,
17.01666667,0.88,
15.95555556,0.93,
15.10555556,0.99,
17.02222222,0.93,
20.86666667,0.75,
22.66666667,0.71,
25.02777778,0.64,
26.18333333,0.59,
27.27222222,0.52,
27.28888889,0.51,
28.83888889,0.46,
28.70555556,0.42,
28.86666667,0.4,
28.96111111,0.43,
28.95,0.38,
28.83888889,0.41,
27.77777778,0.46,
25.26111111,0.61,
22.73333333,0.73,
22.64444444,0.74,
21.84444444,0.75,
19.98333333,0.81,
19.35555556,0.82,
19.26666667,0.85,
18.21666667,0.87,
18.15,0.85,
17.16666667,0.9,
18.78333333,0.9,
22.06666667,0.77,
23.77777778,0.67,
26.06666667,0.58,
27.75555556,0.53,
28.82777778,0.44,
28.93888889,0.43,
29.97777778,0.41,
30.02777778,0.42,
30.09444444,0.46,
30.13888889,0.43,
30.13888889,0.42,
30,0.43,
28.83888889,0.49,
26.37222222,0.58,
23.84444444,0.7,
23.17777778,0.72,
22.09444444,0.76,
6.094444444,0.77,
3.316666667,0.94,
6.233333333,0.79,
5.727777778,0.82,
6.638888889,0.78,
7.788888889,0.72,
10.79444444,0.59,
10.29444444,0.61,
8.966666667,0.77,
8.988888889,0.77,
9.755555556,0.66,
10.1,0.71,
11.32222222,0.61,
12.05,0.58,
13.84444444,0.52,
12.85,0.52,
12.38333333,0.6,
10.11666667,0.76,
8.933333333,0.77,
7.383333333,0.86,
5.022222222,0.93,
5.488888889,0.93,
4.783333333,0.93,
3.288888889,0.92,
-1.716666667,0.66,
-1.544444444,0.83,
-2.316666667,0.72,
-2.827777778,0.71,
-2.755555556,0.76,
-2.827777778,0.71,
-2.827777778,0.78,
-2.272222222,0.77,
-1.205555556,0.75,
-0.022222222,0.69,
1.044444444,0.65,
2.155555556,0.6,
2.688888889,0.58,
2.638888889,0.59,
2.783333333,0.58,
2.783333333,0.61,
2.844444444,0.62,
2.733333333,0.62,
2.666666667,0.63,
1.988888889,0.67,
1.116666667,0.75,
0.583333333,0.76,
0.383333333,0.76,
-0.527777778,0.92,
-1.083333333,0.96,
-0.572222222,0.93,
-1.083333333,0.96,
-1.083333333,0.96,
-0.977777778,0.96,
-1.083333333,0.92,
-1.083333333,1,
-0.988888889,1,
0.005555556,0.93,
-0.044444444,0.93,
-0.033333333,0.93,
0.05,0.93,
0.05,0.93,
0.094444444,0.93,
0.094444444,0.92,
0.094444444,0.85,
0.161111111,0.92,
0.022222222,0.92,
0,0.92,
0.111111111,0.92,
0,0.92,
-0.022222222,0.92,
0.061111111,0.92,
0,0.89,
-0.533333333,0.92,
1.372222222,0.78,
-0.533333333,0.93,
-0.533333333,0.93,
-0.455555556,0.9,
-0.022222222,0.86,
-0.022222222,0.86,
-0.016666667,0.87,
0.072222222,0.86,
1.083333333,0.79,
1.216666667,0.78,
1.127777778,0.75,
1.2,0.69,
2.388888889,0.63,
2.8,0.62,
2.8,0.67,
2.977777778,0.67,
2.822222222,0.7,
2.244444444,0.72,
2.288888889,0.72,
2.194444444,0.72,
1.644444444,0.75,
1.194444444,0.76,
0.644444444,0.78,
1.227777778,0.78,
2.15,0.8,
1.733333333,0.78,
1.733333333,0.75,
1.772222222,0.79,
2.244444444,0.73,
2.222222222,0.8,
2.238888889,0.8,
2.777777778,0.82,
3.933333333,0.76,
6.055555556,0.65,
7.172222222,0.56,
7.127777778,0.61,
7.027777778,0.6,
5.044444444,0.7,
5.116666667,0.69,
6.116666667,0.6,
6.083333333,0.6,
4.027777778,0.75,
4.072222222,0.69,
2.866666667,0.76,
2.383333333,0.75,
2.1,0.77,
2.8,0.76,
2.8,0.76,
1.944444444,0.73,
1.805555556,0.78,
2.383333333,0.78,
2.922222222,0.76,
2.872222222,0.76,
2.338888889,0.79,
3.866666667,0.7,
5.072222222,0.65,
6.133333333,0.65,
7.227777778,0.55,
7.872222222,0.62,
7.844444444,0.57,
8.916666667,0.51,
7.85,0.53,
7.872222222,0.53,
7.944444444,0.52,
7.777777778,0.58,
6.177777778,0.6,
3.561111111,0.72,
2.477777778,0.71,
2.916666667,0.73,
2.788888889,0.73,
2.316666667,0.72,
0.833333333,0.77,
0.638888889,0.65,
1.166666667,0.75,
0.627777778,0.82,
1.422222222,0.75,
2.827777778,0.67,
